Marca temporal,FECHA DE REGISTRO,RESPONSABLE,PROVEEDOR,TIPO DE EQUIPO,MODELOS,Modelo del equipo,numero de serie,MODELO DEL PROCESADOR Y FRECUENCIA EN GHZ,GENERACION,NUCLEOS,SISTEMA OPERATIVO,TOUCH,RAM SOLDADA?,RAM TOTAL DEL EQUIPO PREPARADO,TIPO DE RAM,CAPACIDAD DE EXPANSION RAM [CAPACIDAD DE EXPANSION],CANTITDAD DE SLOTS [CANTIDAD],CANTIDAD [CANTIDAD DE RAM SOLDADA],PULGADAS DEL MONITOR,TIPO DE MONITOR,RESOLUCION,ALMACENAMIENTO [PRINCIPAL],ALMACENAMIENTO [SECUNDARIO],TIPO DE DISCOS [PRINCIPAL],TIPO DE DISCOS [SECUNDARIO],SLOTS ALMACENAMIENTO [SSD],SLOTS ALMACENAMIENTO [M.2],SLOTS ALMACENAMIENTO [M.2 MICRO],SLOTS ALMACENAMIENTO [HDD],SLOTS ALMACENAMIENTO [MSATA],縏IENE PUERTO ETHERNET?,縀S GIGABYTE?,"Puertos  de conectividad
",DISPOSITIVOS DE ENTRADA,IDIOMA DEL TECLADO, [HDMI], [MINI HDMI], [VGA], [DVI], [DISPLAYPORT], [MINI DP], [USB 2.0]," [USB 3,0]", [USB 3.1], [USB 3.2], [USB TIPO C],LECTORES [SD],LECTORES [SC],LECTORES [ESATA],LECTORES [Tarjeta SIM],縏IENE BATERIA?,CANTIDAD DE BATERIAS [CANTIDAD DE BATERIA],CONDICION DE LA BATERIA,TIENE TARJETA  DEDICADA?,MODELO DE TARJETA DEDICADA,Cantidad de VRAM,MODELO DE LA TARJETA INTEGRADA,AREA DE TIENDA,DETALLES ESTETICOS,DETALLES DE FUNCIONAMIENTO,Columna 61,ENTRADAS DE MONITOR [HDMI],ENTRADAS DE MONITOR [VGA],ENTRADAS DE MONITOR [DVI],ENTRADAS DE MONITOR [DISPLAYPORT],ENTRADAS DE MONITOR [USB 2.0],"ENTRADAS DE MONITOR [USB 3,0]",ENTRADAS DE MONITOR [USB 3.1],ENTRADAS DE MONITOR [USB 3.2],ENTRADAS DE MONITOR [USB TIPO C],DETALLES DE FUNCIONAMIENTO,DETALLES ESTETICOS,RAM TOTAL DEL EQUIPO PREPARADO
10/17/2025 10:45:42,17/10/2025,GERARDO,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2SC7Q0,I5-10210U 1.60 GHZ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPICHS,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/17/2025 10:49:48,17/10/2025,GERARDO,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF3BVC1K,I5-10210U 1.60 GHZ ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UND GRAPHICS,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/17/2025 10:53:27,17/10/2025,GERARDO,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2QKKAV,I5-10210U 1.60 GHZ ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UND GRAPHICS,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/17/2025 10:57:33,17/10/2025,GERARDO,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2SBWE0, I5-10210U 1.60 GHZ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UND GRAPHICS,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/17/2025 11:02:00,17/10/2025,GERARDO,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2MQ52X,I5-10210U 1.60 GHZ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UND GRAPHICS,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/17/2025 11:07:18,17/10/2025,GERARDO,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF3BTJ9Q,I5-10210U 1.60 GHZ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UND GRAPHICS,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/17/2025 11:10:26,17/10/2025,GERARDO,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2M048G,I5-10210U 1.60 GHZ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UND GRAPHICS,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/17/2025 11:13:49,17/10/2025,GERARDO,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2QPRJ1,I5-10210U 1.60 GHZ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,, INTEL UND GRAPHICS,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/17/2025 11:18:21,17/10/2025,GERARDO,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2QJE3N,I5-10210U 1.60 GHZ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,, INTEL UND GRAPHICS,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/17/2025 11:21:23,17/10/2025,GERARDO,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2SD9VZ,I5-10210U 1.60 GHZ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UND GRAPHICS,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/17/2025 11:47:09,17/10/2025,GERARDO,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2QMAW7,I5-10210U 1.60 GHZ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UND GRAPHICS,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/17/2025 12:00:59,17/10/2025,GERARDO,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2RYCFX,I5-10210U 1.60 GHZ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UND GRAPHICS,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/17/2025 12:04:08,17/10/2025,GERARDO,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2KPBB5,I5-10210U 1.60 GHZ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,512GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS ,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/17/2025 12:41:16,17/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2VX1NG,i5-10210U 1.60GHz ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/17/2025 12:44:26,17/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF3BVE6P,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/17/2025 12:47:51,17/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2KR41M,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/17/2025 12:51:45,17/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2VYLG4,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,NO,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,FUNCIONABLE ( 30%),NO,,,Intel(R) UHD Graphics,,"TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE",N/A,,,,,,,,,,,,,
10/17/2025 12:55:16,17/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2K4MHC,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/17/2025 12:57:50,17/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen1,PF2K1X2Z,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/18/2025 8:55:54,18/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SZ4FK,I7-8650U 1.90GHZ,8TH GEN,4 NUCLEOS,WIN 11 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/18/2025 9:07:22,18/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SXH3B,I7-8650U 1.90GHZ ,8TH GEN,4 NUCLEOS,WIN 11 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/18/2025 9:22:20,18/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SXFYN,I7-8650U 1.90GHZ ,8TH GEN,4 NUCLEOS,WIN 11 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/18/2025 9:26:09,18/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90RG9TC,I7-8650U 1.90GHZ ,8TH GEN,4 NUCLEOS,WIN 11 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/18/2025 9:31:41,18/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SXFW2,I7-8650U 1.90GHZ ,8TH GEN,4 NUCLEOS,WIN 11 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/18/2025 9:34:12,18/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SLM9R,I7-8650U 1.90GHZ ,8TH GEN,4 NUCLEOS,WIN 11 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/18/2025 9:46:55,18/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SZ4GF,I7-8650U 1.90GHZ ,8TH GEN,4 NUCLEOS,WIN 11 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/18/2025 9:52:31,18/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SXFXF,I7-8650U 1.90GHZ ,8TH GEN,4 NUCLEOS,WIN 11 PRO,SI,SI,8GB,LPDDR3,8GB,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/18/2025 10:11:06,18/10/2025,TAMARA,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SLMA3,I7-8650U 1.90GHZ ,8TH GEN,4 NUCLEOS,WIN 11 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,1,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,2 INTERNAS,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620 ,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/18/2025 10:42:03,17/10/2025,GERARDO,BB,2 EN 1,LENOVO THINKPAD,Thinkpad X1 3rd Gen,R90SXH4T,I7-8650U 1.90 GHZ,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,TABLET,1920 x 1280,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,0,2,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",No funciona huella,,,,,,,,,,,,,
10/18/2025 10:50:12,18/10/2025,GERARDO,BB,2 EN 1,LENOVO THINKPAD,Thinkpad X1 3rd Gen,R90SXH5J,I7-8650U 1.90 GHZ,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,TABLET,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,0,2,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, DESGASTE DE CARCASA SUPERIOR E INFERIOR",NO FUNCONA HUELLA,,,,,,,,,,,,,
10/18/2025 10:54:51,18/10/2025,GERARDO,BB,2 EN 1,LENOVO THINKPAD,Thinkpad X1 3rd Gen,R90RGA1P,I7-8650U 1.90 GHZ,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,TABLET,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,0,2,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/18/2025 11:09:10,18/10/2025,GERARDO,BB,2 EN 1,LENOVO THINKPAD,Thinkpad X1 3rd Gen,R90SXFTV,I7-8650U 1.90 GHZ,8TH GEN,4 NUCLEOS,WIN 10 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,TABLET,1920 x 1280,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,0,2,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",NO FUNCIONA HUELLA,,,,,,,,,,,,,
